"","attribute","t.stat.16","t.pval.16","t.pval.adj.16","t.stat","t.pval","cohen.d","t.pval.adj"
"200","var641",3.56802656355332,0.000182480536774226,0.146301625777062,1.1416097595991,0.126843185967036,0.036683616307951,1
"201","var287",3.56112817813375,0.000187323603350173,0.149858882680139,0.979468943452333,0.163704547717324,0.031473507128896,1
"202","var381",3.5603572202935,0.000187872265866945,0.150109940427689,-0.902214176888837,0.816500582292594,-0.028991061450111,1
"203","var576",3.55556178200645,0.000191318893068568,0.152672476668717,1.80246297304616,0.035774895507351,0.0579189688565151,1
"204","var699",3.54774792532845,0.000197061874575265,0.157058314036486,2.09675987689632,0.0180395525099622,0.067375680846476,1
"205","var257",3.53739751068855,0.000204917480759768,0.163114314684775,2.49435027092964,0.0063299434444113,0.0801515469774446,1
"206","var5",3.53092032471088,0.000209981295179439,0.166935129667654,1.63606704707836,0.0509531337063655,0.0525721292275751,1
"207","var311",3.52844086488608,0.000211950476965065,0.168288678710261,0.229354775629438,0.409302606508243,0.0073699112300346,1
"208","var138",3.51971358010496,0.0002190197438177,0.173682656847436,1.20024290500087,0.115058967854125,0.0385676890313676,1
"209","var427",3.51379948480409,0.000223934793647458,0.177356356568787,0.71783295594812,0.236451648279847,0.0230662960856698,1
"210","var499",3.51096777419343,0.000226324441888879,0.179022633534103,1.97484411883207,0.0241781408758062,0.0634581329689136,1
"211","var106",3.50843461779777,0.000228482298572781,0.180501015872497,0.296940644809857,0.383263821059202,0.00954166394325993,1
"212","var171",3.50841387058358,0.000228500051020913,0.180501015872497,0.959346640947356,0.168721815415096,0.0308269124251294,1
"213","var492",3.50640812824599,0.000230222366211696,0.181415224574816,1.75037473083715,0.0400661614209281,0.0562452050547568,1
"214","var324",3.5037796690433,0.000232497753138364,0.182975731719892,1.89700949754416,0.0289502561057767,0.0609570546811782,1
"215","var383",3.50056212754524,0.000235311667716959,0.18495497082553,0.921283025025157,0.178479840192198,0.0296038052555888,1
"216","simvar34",3.49413300439967,0.000241029746927175,0.189208351337832,2.75490308291065,0.00294910321267308,0.0885239520854963,1
"217","var144",3.4933168817603,0.000241764812179538,0.189543612748758,2.73439068394669,0.00313891289467437,0.0878648223199854,1
"218","var110",3.45812946519578,0.000275521012730645,0.215732952968095,1.22339389945998,0.110627443628554,0.0393116054097488,1
"219","var698",3.45538269319261,0.000278332901705489,0.217656329133692,1.16219327571907,0.12261404929061,0.0373450312978498,1
"220","var254",3.4542159747731,0.000279535351949907,0.218317109872878,0.522561245667518,0.300654652438454,0.0167915840525084,1
"221","var711",3.45135361903891,0.000282505905950365,0.220354606641285,1.58399129972427,0.056638399576618,0.0508987669259443,1
"222","var675",3.44934266533732,0.000284610436424153,0.221711529974416,0.373171054042693,0.354520712218133,0.0119911937057573,1
"223","var243",3.44458209137911,0.000289650892820397,0.225348394614269,0.78707514779382,0.215642857568388,0.0252912718066913,1
"224","var800",3.43876643531296,0.000295921287375808,0.229930840291003,0.614994591996534,0.269297090714509,0.0197617666234635,1
"225","var270",3.41734225175949,0.000320127766952355,0.248419147155027,1.25417465878732,0.104926856204538,0.0403006908264922,1
"226","var773",3.4140995699929,0.000323948200180059,0.251059855139545,1.16954068377287,0.121128674664353,0.0375811272979383,1
"227","var522",3.4132362490969,0.000324972467029204,0.251528689480604,2.35860372115228,0.00919645511869792,0.0757895709998484,1
"228","var885",3.40385809475296,0.000336294795311341,0.259955876775666,-1.46728258527867,0.928810073172638,-0.0471485382120444,1
"229","var766",3.39882434109198,0.000342522370371222,0.264427269926584,0.929995656918143,0.176215453566624,0.0298837703160723,1
"230","var649",3.39226362584319,0.000350800070599169,0.27046685443196,1.41757751795677,0.0781970271627583,0.045551353532371,1
"231","var578",3.39020144013061,0.000353440119845325,0.2721488922809,0.889059919107855,0.187012862403141,0.0285683725748662,1
"232","var726",3.36160577504875,0.000392004692555339,0.301451608575056,1.13741642909463,0.12771706738167,0.0365488710274514,1
"233","var858",3.34965961259025,0.000409244226674356,0.314299566085905,1.26101229895889,0.103689931733094,0.0405204063347004,1
"234","var574",3.3432482947441,0.000418784069627183,0.321207381404049,1.90161661825968,0.0286474676289279,0.061105096380359,1
"235","var541",3.33040293749603,0.000438521542967617,0.335907501913194,1.36194122842163,0.0866475566270465,0.0437635794870422,1
"236","var325",3.32793698971728,0.000442407937952966,0.338442072534019,-0.127497539563256,0.55072340234386,-0.00409690858213121,1
"237","var579",3.30394060532234,0.000481930374507685,0.368194806123871,1.57880924394948,0.0572304684571713,0.0507322507025759,1
"238","var528",3.29948624033266,0.000489617469711756,0.37357812939007,1.08590124893865,0.1387949078267,0.0348935215641281,1
"239","var453",3.2962264271366,0.000495314886671773,0.377429943643891,-0.0329821521991911,0.51315474570251,-0.0010598232943545,1
"240","var52",3.27232376622768,0.000539004914619189,0.410182740025203,1.32099709758168,0.0932899263911427,0.04244791205063,1
"241","var694",3.25027518282084,0.000582441742440872,0.442655724255063,1.51213499829907,0.0652902832452495,0.0485897914037691,1
"242","var897",3.2348369753656,0.000614758143881955,0.466601431206404,1.21496390916121,0.11222671296648,0.039040722538435,1
"243","var729",3.2339459066103,0.000616673042903806,0.467438166521085,0.588267987392513,0.27819325085968,0.0189029543189397,1
"244","var643",3.22790692297522,0.000629796700348549,0.476756102163851,1.08876610553426,0.138162166470833,0.0349855786784326,1
"245","var216",3.22259272316297,0.000641558191210335,0.485017992555013,1.22678363536675,0.109988998583895,0.0394205285950524,1
"246","var485",3.220874494465,0.000645404191222484,0.487280164372976,0.623808047279812,0.266395073287915,0.0200449714657842,1
"247","var479",3.20681067947914,0.000677693553089136,0.510980939029209,0.431259310349051,0.333151837388154,0.0138577573790467,1
"248","var660",3.20393697857299,0.000684472099273195,0.515407490752716,-0.015187367010225,0.506058261394809,-0.00048801925478175,1
"249","var345",3.20270810211799,0.000687389851983114,0.516917168691302,0.457250806187635,0.323758129737982,0.0146929482598142,1
"250","var101",3.19716236136111,0.000700700554790381,0.526226116647576,1.66544322450283,0.0479523493193368,0.0535160808819584,1
"251","var844",3.19573895441768,0.000704155106737135,0.528116330052851,0.624994342066565,0.266005672646024,0.0200830909566343,1
"252","simvar100",3.18970692519538,0.000718969665929509,0.538508279781202,3.37361076589711,0.000374565414789868,0.108405032339599,0.333737784577773
"253","var335",3.15855364296048,0.000800161732001673,0.598520975537251,0.677933333720917,0.248927095709855,0.0217841920914565,1
"254","var586",3.14657418762932,0.000833570206188752,0.622676944022998,2.80591610808855,0.00252113080708362,0.090163165684188,1
"255","var692",3.14193349277353,0.00084685375256258,0.631752899411685,-0.657822532310315,0.744654495966865,-0.0211379669550745,1
"256","var430",3.12342070258491,0.00090180652585213,0.671845861759837,1.09356048037014,0.137107673133598,0.0351396374585344,1
"257","var247",3.10437263199546,0.000961754691226088,0.715545490272209,0.0251279497728864,0.489977096210959,0.000807442350876303,1
"258","var582",3.10247653782915,0.000967918206263889,0.71916322725407,1.82021922491185,0.0344011294144871,0.0584895346957008,1
"259","var29",3.09937190635543,0.000978088631833375,0.725741764820364,0.855217068841002,0.196241768135747,0.0274808922660147,1
"260","var748",3.09936623665832,0.000978107294583049,0.725741764820364,1.23771421634909,0.107948286529088,0.0397717635379982,1
"261","var174",3.08859690209262,0.00101415259304154,0.750472918850737,0.418329402933893,0.33786466700669,0.0134422776071485,1
"262","var28",3.05836312722289,0.00112196209757301,0.829129990106457,0.481583326599655,0.315064500170314,0.01547483089098,1
"263","var315",3.05434244718305,0.00113706517991244,0.839154102775377,1.98607781193151,0.023547298681058,0.0638191078851809,1
"264","var397",3.05052324777026,0.00115158377145164,0.848717239559858,0.832734432280382,0.202522762200308,0.0267584523900009,1
"265","var242",3.04440869817191,0.00117518214074727,0.864934055589992,0.675728282804312,0.249626625134092,0.0217133366690285,1
"266","var876",3.04094410043407,0.00118874915292527,0.873730627400076,1.6503176076767,0.0494792681655695,0.0530300458604413,1
"267","var633",3.03924779731513,0.00119544388404396,0.877455810888265,1.45191213664252,0.0733032481142079,0.0466546359520922,1
"268","var575",3.02184617417647,0.00126614382893519,0.928083426609493,0.656598524116788,0.255738923821346,0.0210986356104082,1
"269","var193",3.02184380582127,0.00126615370625499,0.928083426609493,0.678689819864536,0.248687349039166,0.02180850043956,1
"270","var685",3.01877266957705,0.00127902149457719,0.934964712535927,1.52972103949959,0.0630834575772598,0.0491548878234092,1
"271","var348",3.00440318693611,0.00134083276924005,0.978807921545239,1.1502802499361,0.125049503282288,0.0369622272238528,1
"272","var510",3.0036484651028,0.00134415352507204,0.979887919777518,1.26875721179579,0.102301704860193,0.0407692754499637,1
"273","var634",2.99704921962883,0.00137351194671259,0.999916697206765,0.333493614611181,0.369389820724344,0.010716229163847,1
"274","var298",2.99315367086746,0.00139111619627812,1,2.39664342170242,0.00829641557686104,0.0770119096910844,1
"275","var13",2.98338316653033,0.00143618056208849,1,0.471427590043893,0.318680897121992,0.0151484942071844,1
"276","var124",2.97574567008496,0.00147233100692311,1,1.30702321605591,0.0956409519150277,0.041998886011816,1
"277","var354",2.96637881778538,0.00151780045437794,1,1.91272908166383,0.0279279644848359,0.0614621757941661,1
"278","var130",2.95707109937497,0.00156424865110833,1,0.928973236527885,0.176480231575788,0.0298509166399485,1
"279","var599",2.9534277479784,0.00158278040008423,1,1.19239000379971,0.116590460390249,0.0383153499004645,1
"280","var882",2.94877230550287,0.00160675141699905,1,1.0689560433685,0.142577825247629,0.0343490172673069,1
"281","var889",2.94493314898703,0.00162676786005067,1,1.04659717153967,0.147675141336812,0.0336305543526805,1
"282","var276",2.93748760460681,0.00166623631020601,1,-0.994819164574117,0.840057021509032,-0.031966759413347,1
"283","var769",2.93288792804307,0.00169105295088206,1,2.19544105889094,0.0140953511896846,0.0705466265980059,1
"284","var441",2.913977478619,0.00179665747074868,1,0.990883612927871,0.160901951221351,0.0318402974018434,1
"285","var278",2.91039362497186,0.0018173352024324,1,-0.454071580939363,0.675098709383587,-0.0145907894632696,1
"286","var727",2.90846331854855,0.00182856197404952,1,1.73298288256634,0.041588888543366,0.0556863486824388,1
"287","var696",2.90541960867713,0.00184639259364844,1,-0.331245457646524,0.629761556259291,-0.0106439886045858,1
"288","var715",2.90248434197318,0.00186373758550888,1,2.15200359066564,0.0157291413156117,0.0691508401619076,1
"289","var470",2.90058614455161,0.00187503312103019,1,0.73185057649205,0.232151879941116,0.0235167276006951,1
"290","var256",2.8970874470586,0.00189601594437489,1,0.917637143325703,0.179432811471237,0.0294866512769701,1
"291","var695",2.89525780899894,0.00190707368263982,1,-0.414185250540478,0.660619387003947,-0.0133091125785181,1
"292","var426",2.87905137221659,0.00200760979419193,1,-0.437576086860272,0.669141077181183,-0.0140607358521127,1
"293","var447",2.86286319862413,0.00211281525227004,1,1.36151629166768,0.0867146286997991,0.0437499248938629,1
"294","var540",2.8557574653229,0.00216055515235669,1,0.489242345758701,0.31234882679859,0.0157209399643856,1
"295","var363",2.8447371301709,0.00223653315871149,1,1.4178515655196,0.0781570086156856,0.0455601595674986,1
"296","var126",2.83006213841791,0.00234146692205696,1,0.525397753056251,0.29966829554071,0.016882730215046,1
"297","var860",2.82407001598521,0.00238558107008447,1,2.21935454887721,0.0132599754996908,0.0713150444254328,1
"298","var701",2.8213536866549,0.00240582553596332,1,0.719589013778648,0.23591060345937,0.0231227239071105,1
"299","var67",2.81913811556227,0.00242245293719825,1,0.665141629688288,0.252999625438102,0.0213731532415235,1
"300","var70",2.80272557238622,0.00254890095636722,1,0.64754159442328,0.258659803841206,0.0208076071473007,1
"301","var884",2.80191756656896,0.0025552775652561,1,0.848366578464048,0.198142964035709,0.0272607638391189,1
"302","var531",2.79989558478967,0.00257129787597633,1,1.0437568238523,0.148331310143601,0.0335392847889189,1
"303","var797",2.78721779361236,0.00267383149766823,1,0.987707543756487,0.161678593600147,0.0317382400202636,1
"304","var444",2.78551717406019,0.0026878629617108,1,0.345683983665863,0.364799435829348,0.0111079451747642,1
"305","var186",2.78423950436313,0.00269844847691237,1,0.312232652971054,0.377440207252894,0.0100330456568854,1
"306","var343",2.77905289334454,0.00274180743100684,1,0.0583534600170636,0.476735037700132,0.00187508552682577,1
"307","var583",2.77815529234724,0.00274937472459417,1,-0.850798508395392,0.802533232190996,-0.0273389096185668,1
"308","var59",2.77585933051528,0.00276881689565111,1,0.822632475922783,0.205383665485656,0.0264338438380278,1
"309","var115",2.7731208748551,0.00279216836462951,1,1.76347672902743,0.0389492156831513,0.0566662146602183,1
"310","var1",2.77292680439373,0.0027938299767155,1,0.0279226489469528,0.488862636629242,0.000897245080167618,1
"311","var687",2.76734257542048,0.00284202559285458,1,0.449317874546095,0.326613669643282,0.0144380374918494,1
"312","var750",2.75867852904991,0.00291828830550837,1,0.610618952835066,0.270743731645076,0.0196211631757865,1
"313","var899",2.75593466066933,0.00294282239891825,1,1.01253511776324,0.155672546535584,0.0325360303256311,1
"314","var846",2.74634968212489,0.00302999224127133,1,0.97511759725546,0.164781211885615,0.0313336842927937,1
"315","var464",2.73838430798759,0.00310419574512512,1,0.111721316263965,0.455525063985577,0.00358996746899376,1
"316","var630",2.73715266485664,0.00311581442910631,1,1.62322799516833,0.0523107578605864,0.0521595689371035,1
"317","var745",2.73433430601757,0.00314254886637868,1,1.04144532888059,0.148866742736487,0.0334650089745026,1
"318","var74",2.734160245196,0.00314420672869106,1,0.144609693750712,0.442513258629775,0.00464677747834278,1
"319","var639",2.73405735402802,0.00314518709781357,1,-0.049318760953286,0.519666102630236,-0.00158477140579915,1
"320","var677",2.73266108310013,0.00315851830839228,1,0.745786997278938,0.227920526952169,0.02396454990473,1
"321","var657",2.72093695771,0.00327247991504418,1,0.450105351949794,0.326329750802788,0.0144633416894402,1
"322","var589",2.71769872184007,0.00330460183199801,1,1.04083807995465,0.149007619355159,0.0334454961011977,1
"323","var779",2.69158657167742,0.0035741660137099,1,0.612083885660553,0.270258974657009,0.0196682362086117,1
"324","var303",2.68248279001287,0.00367269134953973,1,-0.356075447871988,0.639098335821059,-0.0114418565508803,1
"325","var219",2.67320497418916,0.0037756015479473,1,1.28695616387911,0.0990929826010662,0.0413540666799069,1
"326","var679",2.66457824451033,0.00387360275171488,1,1.3983752413932,0.0810399715938752,0.0449343222396948,1
"327","var629",2.6607126793628,0.00391825149170425,1,0.328569088954359,0.371249530134175,0.0105579882166454,1
"328","var725",2.65454161576085,0.00399048610222089,1,0.69923998084222,0.242221889156092,0.0224688436207858,1
"329","var863",2.64091199623303,0.00415426922776433,1,-0.552861105325146,0.709804891610839,-0.0177652166064693,1
"330","var682",2.64062438218706,0.00415778930016699,1,0.37464321366606,0.35397310238175,0.0120384989589872,1
"331","var494",2.63454513641567,0.00423281968251197,1,1.85549642505268,0.0318003924372795,0.0596231053081661,1
"332","var656",2.63047281771171,0.00428375569039912,1,0.45752037493129,0.323661276582378,0.0147016103759863,1
"333","var879",2.62813530147317,0.00431324005177364,1,0.0224824443318959,0.491032133150368,0.000722433699082743,1
"334","var246",2.62696575773982,0.0043280601506898,1,-0.197226089600065,0.578169552368977,-0.00633751256589385,1
"335","var520",2.62487883400078,0.00435461816284294,1,-0.0741505531488966,0.529552802939924,-0.0023826972552264,1
"336","var716",2.61968632209822,0.00442133096868581,1,0.428282586992877,0.334234525742599,0.013762105623677,1
"337","var168",2.61844528598437,0.0044374102961687,1,0.538654561512205,0.295077991376064,0.017308714375375,1
"338","var292",2.61271367973998,0.00451235116685334,1,0.610216467797972,0.270876992896163,0.0196082300289329,1
"339","var416",2.6123263563483,0.00451745597772845,1,1.336456673493,0.09073901816038,0.0429446782583868,1
"340","var150",2.60876357207426,0.00456465497365479,1,0.629293988441402,0.26459673744455,0.020221252510132,1
"341","var128",2.60747774630224,0.00458179717097254,1,-0.874667609514494,0.809095668889677,-0.0281059010880303,1
"342","var644",2.60109293083401,0.00466777173672108,1,0.974256460311263,0.164994827784038,0.0313060131757733,1
"343","var371",2.60093772732442,0.00466987943488123,1,0.776024703744758,0.218890734187496,0.0249361852754841,1
"344","var17",2.59749554549321,0.00471684389951906,1,-0.967774804618275,0.833391562625752,-0.0310977366009784,1
"345","var370",2.58543105368709,0.00488479461041762,1,0.271284541895222,0.393093278009493,0.00871725032261227,1
"346","var202",2.58406304663614,0.00490417140675147,1,-1.05445326327888,0.854129608201966,-0.033882996005897,1
"347","var225",2.57206479266457,0.00507707551446523,1,0.440214425045818,0.329903107425771,0.0141455141967926,1
"348","simvar30",2.56736103746772,0.00514632844022413,1,1.99189927963553,0.0232258727126534,0.0640061704832428,1
"349","var728",2.56018710222126,0.00525356982791834,1,-0.667393539064504,0.747719855793989,-0.0214455143779125,1
"350","var611",2.55395693530608,0.00534831191973359,1,0.891068333243794,0.186473747031631,0.0286329094211315,1
"351","var514",2.54590198149494,0.00547305491064509,1,0.576709659363908,0.282084449123289,0.0185315478317425,1
"352","var732",2.54435599194676,0.00549729060597045,1,0.0982684841195333,0.460862077182921,0.00315768443313839,1
"353","var288",2.52632314531925,0.00578710919119689,1,1.13577680601951,0.12805989729802,0.036496184631534,1
"354","var799",2.51711734713382,0.00594022862331737,1,0.998358978677253,0.159083635754939,0.0320805050968163,1
"355","var459",2.51547314828595,0.00596795162588566,1,-1.14360876138239,0.873571932746206,-0.0367478507048633,1
"356","var723",2.51043587054789,0.00605360141818319,1,0.862912632929103,0.194119288911423,0.0277281756462657,1
"357","var181",2.50136671041317,0.00621055708351722,1,-0.0796909889875137,0.531756441942397,-0.0025607293899149,1
"358","var747",2.49621733005471,0.00630127079209071,1,1.14968056562878,0.125172987801425,0.0369429574262264,1
"359","var102",2.49499570576162,0.00632296292903397,1,0.860904244509536,0.194671860086492,0.0276636396263506,1
"360","var105",2.49481903393798,0.0063261055228063,1,0.123256669045378,0.450955102561482,0.0039606356871411,1
"361","var651",2.49329236853825,0.00635331913399718,1,1.45601759616361,0.0727341347800199,0.0467865576535081,1
"362","var620",2.48662469910445,0.00647339267980089,1,-1.06261547676528,0.85598891250558,-0.0341452743415902,1
"363","var267",2.48027610280435,0.00658958240895887,1,1.19529541566054,0.116022162802345,0.0384087101866947,1
"364","var359",2.47911267113988,0.00661107400846885,1,-0.205936584366953,0.581574400324117,-0.00661740895359918,1
"365","var136",2.47466044202908,0.00669389192784854,1,1.07054266073636,0.142220690792932,0.034400000418301,1
"366","var255",2.47249268947565,0.00673454633133118,1,0.378826784989292,0.352418561189931,0.0121729306454089,1
"367","var281",2.47073493237838,0.00676767171426765,1,-0.0364692323815024,0.514544960842712,-0.00117187446627851,1
"368","var170",2.46406198652534,0.00689474000630285,1,-0.557239388546297,0.711302066125886,-0.0179059050163412,1
"369","var365",2.45357811065856,0.00709863629580163,1,0.216874345151423,0.414158809023664,0.00696887460682426,1
"370","var720",2.44994539715903,0.00717051899376707,1,-0.395266618801229,0.653666122282575,-0.012701195712042,1
"371","var503",2.43983048464767,0.00737406418196116,1,1.67842608930884,0.0466720421222422,0.0539332623462171,1
"372","var838",2.4298543596086,0.00757978973209824,1,0.384857962070721,0.350181821934776,0.0123667318844752,1
"373","var62",2.42551491056947,0.00767084392774332,1,0.887270029120517,0.187494131704394,0.028510857616732,1
"374","var900",2.42235765386175,0.00773769639006562,1,0.0952424653560865,0.462063567575514,0.00306044865679225,1
"375","var542",2.42219706478614,0.00774111040751368,1,0.333487975752522,0.369391948458216,0.0107160479690686,1
"376","var208",2.4155473089602,0.00788364935186969,1,0.534969735296656,0.296350646083896,0.0171903089834132,1
"377","var137",2.41463276991743,0.00790343226948069,1,1.28441399389511,0.0995367235743032,0.0412723785307836,1
"378","var118",2.40492026003445,0.00811623946860926,1,-0.644077854794458,0.740218582460469,-0.0206963059829002,1
"379","var160",2.40430356365303,0.00812992019783755,1,0.462450933786045,0.321891893003583,0.0148600451893634,1
"380","var735",2.40119873169932,0.00819910589311459,1,0.441807586869183,0.329326474848485,0.0141967076423228,1
"381","var192",2.40118708385767,0.008199366416022,1,-0.298497616082869,0.617330349119303,-0.00959169446927935,1
"382","var497",2.39949703894103,0.00823724421706103,1,1.59807785330537,0.0550533409925102,0.0513514134825504,1
"383","var43",2.39270242702766,0.00839108335930758,1,0.418971555222705,0.337629999839261,0.0134629120384644,1
"384","var546",2.38699992467682,0.00852213750132391,1,0.414361857990575,0.339315956058306,0.0133147875474662,1
"385","var605",2.38397847801755,0.00859230156575453,1,-0.308402526225823,0.62110373234584,-0.00990997128865104,1
"386","var667",2.38334828153591,0.00860699973054072,1,0.704854200563696,0.240471537677857,0.0226492466704264,1
"387","var655",2.38008316750098,0.00868350631730249,1,0.672481027203005,0.25065868197459,0.021608991837066,1
"388","var291",2.37618984983256,0.00877551201860531,1,-0.388996365270833,0.651349961465355,-0.0124997121729179,1
"389","var175",2.37485595943214,0.00880723017115933,1,1.5603619198208,0.0593777682479966,0.0501394784749781,1
"390","var248",2.37052213659831,0.00891097774782064,1,-0.445223718963985,0.671908598167925,-0.0143064790225771,1
"391","var410",2.36999644823676,0.00892363479680261,1,0.312476874442208,0.377347422884877,0.0100408932831576,1
"392","var772",2.36175796180309,0.00912406232328816,1,0.18362616560161,0.427158141649157,0.00590050299271728,1
"393","var86",2.35630761125882,0.00925881690043418,1,-0.579390476345325,0.718820399252861,-0.018617691157613,1
"394","var173",2.35527153878707,0.00928462895509317,1,-0.177720829151737,0.570524270806775,-0.00571074542041641,1
"395","var69",2.35120334843008,0.00938659156916584,1,-0.478836861076945,0.683959228863769,-0.0153865780650112,1
"396","var774",2.34713597566329,0.0094895119692688,1,0.216241345120583,0.414405469617991,0.00694853426717757,1
"397","var767",2.34507312528002,0.00954208643864447,1,0.00164915912514316,0.499342123179933,5.29928200672993e-05,1
"398","var57",2.34180676818117,0.00962585498203469,1,-0.416785958136642,0.661571041061626,-0.0133926817305726,1
"399","var806",2.33382770581737,0.00983319400405303,1,1.4180877239537,0.0781225354004351,0.0455677481022946,1
"400","var442",2.32573315994605,0.0100475108078801,1,0.759979878762588,0.223656280732017,0.0244206131209671,1
"401","var201",2.32539912498187,0.0100564419040642,1,-1.87562934375233,0.969609570002409,-0.0602700411446259,1
"402","var741",2.32151660505027,0.0101607584381727,1,-0.0658182291627666,0.526237041337502,-0.00211495271862743,1
"403","var854",2.32041691774457,0.0101904762246944,1,-1.18701169861734,0.882352339465188,-0.0381425275484847,1
"404","var66",2.31988841225581,0.0102047854460996,1,-2.27002373812892,0.98836975164087,-0.0729432094630173,1
"405","var373",2.31919975986621,0.0102234569319013,1,-1.19901123388278,0.884701779467072,-0.0385281114521347,1
"406","var593",2.31495149346637,0.0103393010190205,1,1.12809882042269,0.12967379891547,0.0362494661050994,1
"407","var80",2.31285786626086,0.0103968112060755,1,1.32319488396774,0.0929240826592419,0.0425185340401803,1
"408","var245",2.31151045902954,0.0104339707251154,1,0.328411479063771,0.371309100263085,0.0105529237007686,1
"409","var45",2.30463431794962,0.010625413596713,1,-0.987813257483172,0.838347295776505,-0.0317416369444363,1
"410","var191",2.29584892862879,0.0108744617288579,1,0.246602201195566,0.402614541437601,0.00792412683343829,1
"411","var73",2.29320124556438,0.0109505081603304,1,1.09215705143463,0.137415777719784,0.0350945407447465,1
"412","var875",2.28959896668195,0.011054715525571,1,-0.182580998969697,0.572431856684641,-0.00586691840623262,1
"413","var420",2.28318327859868,0.0112424478619728,1,0.785668839175368,0.216054631970695,0.0252460825593709,1
"414","var705",2.28120482798219,0.0113008967774681,1,0.554359020718289,0.28968247977407,0.0178133494759387,1
"415","var284",2.28092927026821,0.0113090584432405,1,0.230384772883541,0.40890243946517,0.00740300837531567,1
"416","var399",2.27682766871566,0.0114311498833145,1,0.367225086425305,0.35673552899149,0.0118001305225445,1
"417","var9",2.2752332966709,0.0114789174983595,1,-0.531578259773059,0.702475795834867,-0.0170813298985908,1
"418","var851",2.26063433094935,0.0119244305265044,1,0.343510187245156,0.365616599736611,0.0110380940604422,1
"419","var477",2.24848604978622,0.0123065197176818,1,0.0858631028814223,0.465789825732683,0.00275905938489727,1
"420","var759",2.23342308579174,0.0127949817401384,1,-0.457353213316736,0.676278665450935,-0.014696238932305,1
"421","var341",2.23140506421885,0.0128616801803087,1,1.27045727800491,0.10199879704929,0.0408239040793961,1
"422","var162",2.22683898170679,0.0130137070117101,1,0.0852190621908471,0.466045805822049,0.00273836427312102,1
"423","var458",2.22164506349881,0.013188524681241,1,-0.407940322156409,0.658330056248425,-0.0131084428183084,1
"424","var293",2.21826704212286,0.0133033090024433,1,-0.909958647412799,0.818549717096081,-0.029239916352428,1
"425","var27",2.21750662085019,0.0133292666457351,1,0.50111409395158,0.308159558582724,0.0161024176558211,1
"426","var64",2.21683277351599,0.0133523055758315,1,1.37462828321816,0.0846628553277002,0.0441712556183301,1
"427","var878",2.21417443022934,0.0134435306135182,1,-0.726588570537071,0.766239175402791,-0.0233476423192848,1
"428","var756",2.20493517231294,0.0137647892056828,1,-0.364449766292922,0.64222902874014,-0.0117109505045812,1
"429","var107",2.18540213979249,0.0144658425875041,1,-0.618260379312471,0.731780086283316,-0.0198667069393936,1
"430","var555",2.18531856588549,0.0144689069814648,1,0.333601500378264,0.369349112512277,0.0107196958827073,1
"431","var577",2.17325288876939,0.0149172248396669,1,1.28218058669462,0.0999277666847632,0.0412006119291816,1
"432","var330",2.16686510194745,0.0151593732669487,1,0.23784409430204,0.406007257443828,0.00764270051401112,1
"433","var332",2.16608831426702,0.0151890489207992,1,-0.214402336508641,0.584877734178174,-0.00688944096866619,1
"434","var121",2.16597635868813,0.0151933300787122,1,-0.910957145558654,0.818812866147848,-0.0292720013294167,1
"435","var283",2.16055353523698,0.0154019431618351,1,-0.353020152693845,0.637953792124833,-0.0113436800285791,1
"436","var443",2.1605447531628,0.0154022829890658,1,1.87792809750917,0.0302327898859817,0.0603439075425728,1
"437","var525",2.15874366492861,0.0154721133430482,1,1.85769526506216,0.0316438184673022,0.0596937611540471,1
"438","var433",2.14768258152434,0.0159069546091112,1,0.265740391271498,0.395226601749237,0.00853909881985567,1
"439","var360",2.14648056798418,0.0159548345545977,1,0.434978987815685,0.331800876722953,0.0139772826544992,1
"440","var822",2.14353555889155,0.0160726661522568,1,-1.19374888345288,0.88367558136325,-0.0383590151016303,1
"441","var205",2.14001596030328,0.0162144654094679,1,-1.32468628937692,0.90732357180174,-0.0425664577227958,1
"442","var4",2.13803547057818,0.0162947267389527,1,-1.46134657411115,0.927999531387054,-0.0469577949617894,1
"443","var414",2.13180024443492,0.0165496423104415,1,-1.41836607607515,0.921918082219483,-0.0455766924568222,1
"444","var143",2.12930859618687,0.0166524595354416,1,-1.02954858679628,0.848357089119365,-0.0330827281484442,1
"445","var852",2.12316893372964,0.0169081475819283,1,-0.856652179479767,0.804155107503061,-0.0275270070154632,1
"446","var235",2.11169077669007,0.0173951740080068,1,0.103201711420269,0.458904094562419,0.00331620499232112,1
"447","var760",2.09173614333966,0.0182704073770543,1,1.15145942351155,0.124806941021106,0.0370001178871365,1
"448","var872",2.09156985028735,0.0182778560818207,1,0.258675781691436,0.397949530671041,0.00831209004998366,1
"449","var890",2.08772695089505,0.0184507121940908,1,-0.736197038920727,0.769172458854014,-0.0236563935055193,1
"450","var400",2.08592357719845,0.0185323081057581,1,-0.150066001595974,0.559639847480179,-0.00482210630833102,1
"451","var798",2.07690671139438,0.0189449132870004,1,0.0311967971080204,0.487557095474808,0.00100245405711099,1
"452","var483",2.07594147258028,0.0189895416105406,1,0.942243311095981,0.173063230234571,0.0302773270833954,1
"453","var299",2.06958837945445,0.0192855178288864,1,0.116393938293539,0.453673166840149,0.00374011393738516,1
"454","var376",2.06895055752527,0.0193154480108732,1,-0.208692035698178,0.582650220464588,-0.00670595052267737,1
"455","var185",2.06598599672537,0.0194550806955771,1,1.00816560905384,0.15671876262409,0.0323956238692196,1
